36107,145262,"[40480, 10319, 543, 1426, 11538, 37830, 7892, 551, 1353, 40481]","[[1353], [3137, 10848], [827, 6591], [8352, 3098], [1301, 20745, 1055, 1561], [13331]]","[40480, 40482, 485, 925, 481, 1353, 240, 14057, 867, 3044, 639, 498, 1353, 488, 1072, 507, 500, 246, 27906, 16699, 40478, 40482, 674, 4846, 589, 481, 5040, 16126, 40478, 40482, 851, 507, 9468, 40478, 40482, 2287, 616, 1353, 4961, 481, 850, 562, 246, 963, 673, 3603, 764, 4497, 40478, 40482, 1359, 240, 616, 1353, 812, 1150, 25955, 704, 592, 26980, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[7655, 2809, 2007, 2583, 591, 4746]"
40858,160526,"[40480, 35199, 1969, 504, 704, 5071, 7056, 40481]","[[8780], [2507, 6444], [6812], [589, 260, 4001, 17918], [16421, 5940], [291, 244, 563, 12187, 7056, 6515]]","[40480, 40482, 729, 2525, 10906, 485, 43, 8393, 250, 40478, 40482, 500, 246, 1719, 5024, 240, 2523, 1281, 481, 8780, 240, 2507, 6444, 240, 6812, 240, 17918, 240, 488, 5940, 1073, 862, 16343, 40478, 40482, 8240, 481, 4858, 666, 481, 7056, 6515, 40478, 40482, 19007, 562, 7648, 1571, 491, 43, 28852, 250, 522, 1073, 19093, 544, 1092, 3746, 2507, 40478, 40482, 1300, 811, 10906, 488, 1357, 481, 7056, 500, 481, 10906, 562, 11421, 1571, 485, 277, 2088, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[840, 800, 2499, 63, 2559, 7352]"
8476,129632,"[40480, 7304, 22090, 5339, 40481]","[[6020], [32301, 10734], [6812], [6444], [2507, 6444], [15000], [14389], [589, 260, 4001, 17918], [1657, 17004, 17918], [15341], [15473, 10166], [6953], [837, 7327]]","[40480, 40482, 500, 246, 1719, 5024, 240, 23667, 6020, 240, 32301, 10734, 240, 6812, 240, 6444, 488, 15000, 40478, 40482, 500, 246, 6143, 5024, 240, 23667, 17918, 240, 15341, 488, 15473, 10166, 40478, 40482, 8297, 4846, 2832, 16126, 485, 6020, 9019, 40478, 40482, 9467, 500, 14389, 488, 7327, 40478, 40482, 8240, 666, 16594, 18845, 240, 19007, 491, 43, 42, 46, 250, 562, 277, 2088, 488, 5895, 1571, 240, 522, 1073, 246, 2898, 13908, 500, 481, 2732, 498, 16594, 2323, 551, 2698, 40478, 40482, 2548, 5895, 1571, 781, 9117, 617, 6847, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[4987, 170, 2499, 6906, 800, 7449, 150, 63, 7887, 1511, 335, 6270, 7642]"
33561,121603,"[40480, 40008, 252, 20146, 6089, 40481]","[[20003], [6444], [978, 3204, 26285], [21453], [712, 941, 3012], [652, 25, 3035, 11959, 10734], [9540, 6020], [6953, 488, 11332]]","[40480, 40482, 4846, 481, 20003, 240, 6444, 240, 26285, 240, 21453, 240, 712, 941, 3012, 488, 652, 25, 3035, 11959, 485, 246, 2044, 37453, 5024, 40478, 40482, 4357, 1073, 16343, 40478, 40482, 556, 481, 37453, 1829, 240, 1547, 4846, 481, 6020, 40478, 40482, 2457, 481, 29471, 855, 40478, 40482, 2454, 488, 8658, 746, 1073, 1388, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[4053, 6906, 6009, 5010, 5168, 7946, 6254, 6276]"
4344,111260,"[40480, 3418, 10382, 34058, 11606, 617, 10444, 4332, 40481]","[[19781, 3418, 10382, 7438], [4914, 6821], [34058], [734, 744, 3707, 6821], [978, 11332, 14071], [6953], [15022, 8361], [11332], [23935], [9079], [5339]]","[40480, 40482, 23935, 240, 9079, 522, 23750, 260, 5339, 14057, 34058, 488, 3418, 10382, 7438, 500, 246, 3026, 498, 1353, 500, 1220, 4835, 39587, 715, 11868, 2525, 1073, 4941, 240, 670, 5895, 2176, 40478, 40482, 9933, 40478, 40482, 2525, 4914, 6821, 500, 1220, 5024, 500, 15963, 1233, 504, 1583, 562, 277, 2176, 40478, 40482, 4846, 34058, 488, 3418, 10382, 7438, 485, 481, 4914, 6821, 488, 9467, 862, 40478, 40482, 4846, 5040, 16126, 485, 481, 4914, 6821, 488, 23667, 40478, 40482, 4103, 1845, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2,"[966, 1910, 6754, 5180, 5975, 6270, 3217, 5319, 1873, 1361, 715]"
101264,145487,"[40480, 4893, 252, 5317, 7056, 40481]","[[8780], [22814, 2417, 5317], [6444], [6812], [17918], [15000, 18347], [6953]]","[40480, 40482, 729, 2525, 10906, 485, 43, 8393, 9378, 40478, 40482, 14218, 7056, 6847, 240, 249, 1529, 11309, 8780, 26327, 7933, 40478, 40482, 7087, 589, 16126, 1281, 40478, 40482, 8240, 666, 3572, 7056, 6847, 40478, 40482, 19007, 562, 10353, 260, 6828, 1571, 40478, 40482, 1495, 556, 6198, 4914, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,"[840, 1375, 6906, 2499, 2683, 7470, 6270]"
164290,80025,"[40480, 246, 264, 5867, 15657, 26855, 40481]","[[31801, 918, 15509, 5867, 6285], [3137, 19104], [21453], [2417, 2056, 11332], [2417, 978, 11332], [13179], [4787, 22075], [1353, 10083, 7327], [38139], [6953, 296, 11332], [15022, 8361], [1845, 22942, 14071], [4914, 498, 38139, 8294], [30645, 4785, 6821], [593, 1648, 37151, 6821], [9649, 15657]]","[40480, 40482, 6953, 296, 11332, 481, 5867, 22118, 488, 2507, 500, 246, 963, 4309, 23090, 28058, 240, 1300, 2525, 485, 954, 488, 3423, 6913, 1073, 481, 5867, 544, 664, 1872, 3390, 240, 6018, 617, 28058, 488, 1082, 500, 246, 1719, 5024, 40478, 40482, 4846, 19104, 240, 19414, 485, 481, 28058, 5539, 1073, 481, 19414, 640, 16411, 240, 4846, 485, 481, 5867, 500, 481, 5024, 40478, 40482, 4309, 4835, 836, 481, 28062, 488, 13179, 15786, 4846, 485, 481, 5024, 556, 481, 19104, 296, 5867, 40478, 40482, 4846, 4787, 22075, 240, 38139, 296, 6327, 10083, 7327, 485, 481, 5024, 40478, 40482, 7087, 481, 15022, 8361, 240, 22942, 14071, 485, 774, 586, 488, 35009, 666, 481, 5024, 40478, 40482, 4846, 481, 3119, 28981, 8294, 488, 2327, 7087, 481, 16126, 40478, 40482, 4846, 481, 15657, 1547, 26544, 1160, 507, 862, 556, 481, 10734, 240, 5867, 296, 37749, 8240, 666, 246, 291, 244, 272, 7765, 244, 34, 281, 244, 4309, 35050, 26855, 5465, 522, 1584, 481, 26855, 556, 5523, 3261, 14653, 40478, 40482, 512, 1598, 597, 2454, 507, 488, 1578, 500, 481, 8051, 10308, 522, 562, 246, 1026, 1808, 522, 19007, 507, 770, 841, 240, 40478, 40482, 4846, 6821, 485, 481, 1495, 668, 781, 3003, 507, 666, 481, 10906, 19007, 14917, 40478, 40482, 43, 50, 46, 250, 10906, 562, 6828, 1571, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[1252, 2847, 5010, 6972, 6995, 1093, 3046, 7656, 1124, 6273, 3217, 3768, 1914, 1168, 4836, 1740]"
38240,86042,"[40480, 3691, 15963, 22193, 673, 564, 245, 40481]","[[2911, 1019, 249, 6878], [6020], [4478, 19414], [796, 964], [15341], [2056, 857, 643, 24313], [4933, 10448], [22193], [1325, 1048, 567, 37530, 8361], [827, 6591, 8361], [6953]]","[40480, 40482, 9933, 6878, 861, 7880, 507, 488, 1178, 2913, 40478, 40482, 23667, 6020, 240, 4478, 21453, 15953, 240, 796, 964, 240, 15341, 240, 857, 643, 1631, 488, 4933, 10448, 500, 246, 1846, 5024, 40478, 40482, 15963, 504, 1583, 562, 280, 1571, 40478, 40482, 4846, 19104, 40478, 40482, 15963, 504, 1583, 562, 277, 725, 2176, 40478, 40482, 4846, 6878, 488, 7087, 862, 40478, 40482, 15963, 504, 1583, 562, 277, 2176, 40478, 40482, 4846, 280, 7420, 498, 1845, 1353, 485, 481, 6878, 9019, 7381, 556, 481, 5040, 16126, 40478, 40482, 7087, 862, 40478, 40482, 15963, 504, 1583, 562, 5895, 1571, 240, 9822, 3519, 500, 1210, 40478, 40482, 4103, 1845, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[389, 4987, 6335, 1563, 1511, 3405, 393, 4863, 3178, 2009, 6270]"
392262,155002,"[40480, 19716, 29852, 3248, 1525, 31894, 6856, 40481]","[[1657, 17004, 1525, 3287, 5032], [1250, 260, 23683, 593, 1648, 37151, 6821], [6856, 10734], [3137, 34058], [2417, 978, 11332], [13179], [3137, 16954], [30645, 4785, 6821]]","[40480, 40482, 729, 2525, 10906, 485, 43, 50, 46, 250, 9378, 488, 6672, 246, 11274, 5070, 1809, 556, 1723, 14653, 562, 2032, 25537, 40478, 40482, 1082, 867, 1525, 31894, 504, 11274, 5070, 240, 4620, 277, 278, 282, 3026, 593, 1648, 37151, 6821, 500, 1444, 488, 35009, 504, 1183, 1525, 31894, 240, 1082, 246, 1420, 1525, 31894, 504, 1495, 498, 481, 6821, 19907, 1608, 40478, 40482, 2933, 1444, 498, 481, 6856, 10734, 504, 1183, 1525, 31894, 19093, 240, 35009, 1444, 498, 481, 1892, 34058, 715, 481, 10734, 240, 674, 1444, 498, 481, 11332, 240, 38966, 16954, 488, 16999, 13179, 715, 1183, 40478, 40482, 23667, 481, 5040, 593, 1648, 37151, 488, 30645, 4785, 488, 35009, 1444, 504, 1183, 1525, 31894, 40478, 40482, 1082, 11274, 5070, 504, 481, 2233, 8967, 498, 729, 6720, 10906, 488, 19007, 562, 15152, 7648, 1571, 522, 1073, 481, 6821, 544, 6737, 488, 13853, 488, 19093, 6195, 640, 2507, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[7258, 4836, 5485, 2898, 6995, 1093, 2913, 1168]"
585,90948,"[40480, 9689, 488, 13995, 7056, 40481]","[[9689], [21453], [5940], [17918], [6812], [6887], [29471, 484], [10837]]","[40480, 40482, 13206, 9689, 240, 16172, 19657, 40478, 40482, 15258, 10837, 488, 16818, 40478, 40482, 15258, 488, 16172, 21453, 19657, 240, 488, 7087, 589, 1281, 40478, 40482, 4846, 17918, 40478, 40482, 2523, 6812, 488, 7033, 240, 4846, 5940, 40478, 40482, 12172, 556, 9689, 9019, 40478, 40482, 9423, 6887, 500, 7754, 6847, 40478, 40482, 8240, 9019, 500, 40478, 40482, 19007, 491, 26641, 250, 562, 281, 278, 282, 2088, 40478, 40482, 669, 9649, 1892, 666, 19118, 488, 4103, 40478, 40482, 12517, 240, 32672, 32672, 26354, 240, 860, 4683, 16, 249, 40478, 40482, 783, 25436, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[298, 5010, 4717, 2683, 2499, 2396, 6372, 5648]"
24017,88846,"[40480, 33825, 6089, 562, 26286, 29779, 40481]","[[6812], [13249, 7524], [8780], [2712, 578, 12174], [6953], [25845, 8111], [21453, 8361]]","[40480, 40482, 12172, 6812, 556, 13249, 500, 246, 37588, 522, 2044, 37453, 1073, 507, 544, 13249, 5045, 40478, 40482, 1547, 4846, 481, 13853, 1845, 6737, 8780, 240, 668, 14540, 507, 500, 240, 2506, 246, 2434, 3305, 504, 704, 37588, 40478, 40482, 12172, 500, 481, 33825, 488, 29471, 484, 1073, 3866, 40478, 40482, 5463, 6828, 1571, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[2499, 4253, 840, 255, 6270, 1118, 5024]"
47691,165796,"[40480, 9090, 2883, 14368, 8294, 40481]","[[6020], [21453], [1430, 827, 6591], [2417, 13995], [2056, 7304], [5867, 24176], [7304, 7524], [15341], [14965, 14368, 8780], [6953, 488, 11332], [9514, 4914], [24991], [955, 964], [7304]]","[40480, 40482, 2525, 6020, 500, 1719, 4835, 39587, 715, 11868, 2525, 40478, 40482, 4846, 21453, 488, 827, 6591, 40478, 40482, 5539, 240, 9822, 6641, 1073, 21453, 544, 13070, 40478, 40482, 4846, 2417, 13995, 240, 7304, 240, 5867, 24176, 240, 7304, 7524, 240, 15341, 488, 6953, 488, 11332, 485, 3301, 40478, 40482, 2454, 488, 2030, 485, 246, 14057, 40478, 40482, 18115, 2525, 488, 32093, 1073, 2417, 13995, 488, 14389, 640, 4941, 240, 670, 7379, 1571, 40478, 40482, 4846, 14368, 8780, 488, 9467, 1073, 6737, 40478, 40482, 673, 944, 8294, 500, 4314, 37453, 522, 37588, 1073, 3866, 40478, 40482, 2294, 485, 6847, 488, 2525, 822, 40478, 40482, 485, 4103, 240, 36305, 8294, 666, 2107, 13714, 488, 1325, 15405, 556, 9514, 4914, 240, 17163, 24991, 240, 955, 964, 488, 24186, 8684, 14389, 40478, 40481]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[4987, 5010, 3502, 6987, 3394, 1257, 159, 1511, 1938, 6276, 6654, 5259, 1372, 150]"
46571,171473,"[40480, 12187, 5867, 7, 4344, 6741, 40481]","[[2832, 31950, 17169], [734, 744, 3707, 6821], [6167, 7, 4344, 6741, 3674], [15022, 6953], [11332], [592, 5552, 23488], [31801, 918, 15509, 5867, 5355, 21940]]","[40480, 40482, 2525, 10906, 485, 44, 42, 46, 250, 9378, 40478, 40482, 7933, 15103, 3612, 6847, 240, 556, 6913, 7933, 40478, 40482, 7087, 5339, 17169, 240, 6821, 240, 7, 4344, 6741, 240, 15022, 6953, 488, 11332, 40478, 40482, 2933, 23488, 504, 589, 2000, 498, 5867, 6285, 40478, 40482, 2454, 23488, 11364, 5867, 556, 5339, 32327, 9019, 40478, 40482, 1082, 504, 15103, 3612, 6847, 40478, 40482, 19007, 14917, 670, 10353, 1571, 522, 1073, 7524, 498, 5867, 5638, 1949, 488, 544, 664, 1872, 3390, 669, 36948, 3585, 640, 1892, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2404, 5180, 2321, 3219, 5319, 2148, 1254]"
1317,37925,"[40480, 7304, 15341, 25227, 40481]","[[8441], [979, 1350, 1044, 15473, 7087], [7304], [6444], [277, 297, 954, 260, 4739, 5940], [2274, 10841, 6020], [15341]]","[40480, 40482, 729, 2525, 10906, 485, 26641, 40478, 40482, 7933, 556, 3567, 3261, 6913, 7933, 2695, 808, 498, 6642, 11868, 3338, 19633, 7420, 40478, 40482, 2523, 8441, 2314, 240, 9467, 500, 5040, 16126, 668, 5802, 29540, 40478, 40482, 18830, 22306, 13241, 3149, 7420, 40478, 40482, 19007, 1073, 3746, 2507, 240, 7648, 485, 9756, 1571, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2499, 538, 150, 6906, 4717, 1043, 1511]"
38216,67099,"[40480, 8851, 11577, 24106, 979, 1883, 12278, 40481]","[[589, 260, 4001, 17918], [4465, 29487, 6444], [15473, 10166], [6953], [6167, 8851, 11577], [23750, 24106], [6812], [8441, 15953], [7424, 745], [24106, 18347]]","[40480, 40482, 729, 2525, 10906, 485, 43, 28852, 250, 9378, 40478, 40482, 500, 246, 1719, 5024, 240, 9467, 1281, 17918, 240, 6444, 240, 15473, 10166, 240, 6953, 240, 8851, 28159, 488, 501, 29702, 40478, 40482, 925, 246, 862, 500, 8077, 498, 17918, 9019, 40478, 40482, 2869, 500, 6812, 240, 8441, 15953, 240, 7424, 745, 488, 24106, 18347, 240, 29369, 1073, 16343, 40478, 40482, 9467, 500, 2832, 16126, 1073, 9126, 40478, 40482, 1983, 17532, 666, 246, 2215, 40478, 40482, 1082, 504, 246, 15473, 5070, 40478, 40482, 556, 2314, 2806, 983, 240, 1983, 17532, 666, 246, 9509, 3652, 928, 8655, 40478, 40482, 31621, 8655, 485, 277, 3652, 23171, 40478, 40482, 19007, 1073, 1092, 2507, 488, 4880, 504, 1495, 240, 670, 6828, 1571, 40478, 40482, 2548, 8655, 504, 15473, 5070, 562, 5895, 1571, 40478, 40482, 18115, 10906, 7858, 485, 43, 42, 46, 250, 9378, 40478, 40482, 1082, 2107, 8655, 504, 5161, 2464, 40478, 40482, 2506, 246, 31546, 2898, 240, 1892, 8655, 504, 2801, 31645, 666, 277, 278, 281, 3652, 15786, 40478, 40482, 9154, 504, 15473, 5070, 40478, 40482, 19007, 7379, 485, 10353, 1571, 522, 1073, 2998, 3746, 2507, 40478, 40482, 2548, 979, 1883, 12278, 504, 15473, 5070, 40478, 40482, 2961, 979, 1883, 12278, 500, 531, 3048, 2240, 10807, 485, 8186, 22372, 1125, 40478, 40482, 28420, 271, 20033, 3746, 1143, 7406, 522, 6167, 10207, 11125, 562, 481, 8851, 28159, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,"[63, 3355, 335, 6270, 2206, 7187, 2499, 2509, 4574, 77]"
148927,84022,"[40480, 24106, 582, 29751, 3336, 9021, 40481]","[[3151, 12486], [6444], [8441], [22804, 17918], [6953], [15473, 8361], [24106, 18347], [2044, 17736]]","[40480, 40482, 4914, 3151, 12486, 240, 7533, 6444, 500, 8297, 40478, 40482, 4846, 563, 7904, 8441, 240, 22804, 2832, 16126, 240, 1366, 14006, 488, 246, 1026, 5675, 498, 2044, 17736, 40478, 40482, 7087, 862, 40478, 40482, 3926, 11274, 3336, 40478, 40482, 1983, 9021, 504, 563, 35050, 11274, 5458, 2506, 481, 2455, 3505, 40478, 40482, 22830, 556, 2334, 15154, 260, 5045, 37906, 40478, 40482, 19007, 491, 44, 12354, 250, 562, 287, 260, 292, 1571, 40478, 40482, 2548, 668, 2314, 488, 6018, 617, 11274, 5070, 485, 15551, 8967, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[6473, 6906, 2499, 6499, 6270, 332, 77, 2696]"
47444,54041,"[40480, 9689, 488, 23687, 6003, 8765, 19811, 40481]","[[8765, 19811], [3137, 955, 964], [9689], [23687], [1061, 494, 813, 2141], [6953, 488, 11332]]","[40480, 40482, 1892, 481, 1495, 811, 481, 19811, 240, 14352, 551, 481, 14516, 296, 22354, 40478, 40482, 1529, 481, 14516, 296, 673, 530, 500, 803, 728, 16477, 40478, 40482, 6953, 481, 1151, 498, 481, 16954, 488, 1072, 688, 9619, 714, 504, 246, 2405, 4886, 485, 9933, 562, 570, 1224, 7648, 1571, 40478, 40482, 8676, 23667, 481, 9689, 240, 955, 964, 240, 23687, 488, 33112, 240, 7033, 556, 6953, 488, 11332, 40478, 40482, 3926, 481, 19811, 668, 781, 6255, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[1223, 2776, 298, 4308, 4623, 6276]"
162801,122478,"[40480, 246, 963, 2834, 6449, 10734, 40481]","[[4787, 12698, 11125], [11835, 1762, 4465, 31494], [1705, 1353], [9230, 789, 607]]","[40480, 40482, 1072, 481, 12698, 11125, 500, 246, 5082, 715, 954, 485, 11868, 2525, 240, 587, 595, 4846, 1353, 240, 655, 812, 580, 1046, 5379, 617, 481, 6331, 1386, 498, 481, 11125, 40478, 40482, 606, 649, 622, 10734, 1741, 22339, 240, 645, 512, 649, 507, 20935, 240, 4846, 725, 11835, 1762, 522, 6444, 40478, 40482, 9467, 481, 11835, 1762, 666, 481, 11125, 240, 5539, 9822, 1073, 481, 11125, 640, 36583, 488, 481, 11835, 1762, 13411, 40478, 40482, 670, 284, 1571, 40478, 40482, 29369, 1281, 481, 1705, 1353, 488, 481, 9230, 789, 607, 1073, 3866, 240, 4846, 9019, 485, 481, 11125, 488, 32093, 488, 9467, 1073, 20559, 240, 670, 284, 1571, 40478, 40482, 1302, 485, 1178, 905, 498, 481, 11125, 1657, 557, 889, 557, 1743, 40478, 40482, 481, 16477, 759, 580, 10764, 522, 725, 40478, 40482, 1529, 557, 246, 31757, 562, 1033, 512, 2275, 488, 3545, 267, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,"[2962, 208, 1645, 1833]"
42043,133559,"[40480, 287, 1913, 5867, 536, 27, 3012, 40481]","[[5867], [978, 2044, 17736], [827, 6591, 8361], [954, 260, 4739, 4204, 27043], [2056, 22942], [10848, 260, 15022, 16064], [519, 1016], [6953], [6020]]","[40480, 40482, 1892, 481, 5867, 488, 925, 1435, 7601, 504, 481, 3585, 40478, 40482, 7087, 589, 481, 16126, 40478, 40482, 831, 25838, 481, 5867, 562, 246, 13127, 498, 280, 1808, 40478, 40482, 1435, 14046, 40478, 40482, 9933, 504, 2405, 11509, 40478, 40482, 4103, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[1240, 5947, 2009, 5502, 3412, 3264, 4379, 6270, 4987]"
28385,84225,"[40480, 39327, 14259, 40481]","[[3137, 39327], [10444, 6020], [6444], [6953], [1430, 11332]]","[40480, 40482, 5776, 811, 481, 5046, 498, 481, 39327, 40478, 40482, 9154, 500, 246, 8582, 7648, 15473, 6847, 556, 2000, 40478, 40482, 20761, 556, 10444, 6020, 40478, 40482, 903, 1107, 284, 485, 287, 4550, 617, 2525, 562, 282, 1571, 40478, 40482, 35009, 556, 6444, 240, 6953, 488, 11332, 40478, 40482, 249, 604, 1132, 525, 2506, 728, 37749, 812, 1129, 40478, 40482, 249, 604, 2318, 8765, 19126, 2616, 240, 1220, 19414, 488, 978, 522, 3484, 37749, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2756, 5006, 6906, 6270, 3532]"
